country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,deforested_2000-2010_ha,percent_deforested_2000-2010,vulnerable_2000-2010,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,abg_biomass_stock_2000_Mg,avg_biomass_per_ha_Mg,abg_biomass_loss_Mg_2001,abg_biomass_loss_Mg_2002,abg_biomass_loss_Mg_2003,abg_biomass_loss_Mg_2004,abg_biomass_loss_Mg_2005,abg_biomass_loss_Mg_2006,abg_biomass_loss_Mg_2007,abg_biomass_loss_Mg_2008,abg_biomass_loss_Mg_2009,abg_biomass_loss_Mg_2010,abg_biomass_loss_Mg_2011,abg_biomass_loss_Mg_2012,abg_biomass_loss_Mg_2013,abg_biomass_loss_Mg_2014,abg_biomass_loss_Mg_2015,abg_biomass_loss_Mg_2016,abg_biomass_loss_Mg_2017,abg_biomass_loss_Mg_2018,abg_biomass_loss_Mg_2019,abg_biomass_loss_Mg_2020,abg_co2_stock_2000__Mg,whrc_aboveground_co2_emissions_Mg_2001,whrc_aboveground_co2_emissions_Mg_2002,whrc_aboveground_co2_emissions_Mg_2003,whrc_aboveground_co2_emissions_Mg_2004,whrc_aboveground_co2_emissions_Mg_2005,whrc_aboveground_co2_emissions_Mg_2006,whrc_aboveground_co2_emissions_Mg_2007,whrc_aboveground_co2_emissions_Mg_2008,whrc_aboveground_co2_emissions_Mg_2009,whrc_aboveground_co2_emissions_Mg_2010,whrc_aboveground_co2_emissions_Mg_2011,whrc_aboveground_co2_emissions_Mg_2012,whrc_aboveground_co2_emissions_Mg_2013,whrc_aboveground_co2_emissions_Mg_2014,whrc_aboveground_co2_emissions_Mg_2015,whrc_aboveground_co2_emissions_Mg_2016,whrc_aboveground_co2_emissions_Mg_2017,whrc_aboveground_co2_emissions_Mg_2018,whrc_aboveground_co2_emissions_Mg_2019,whrc_aboveground_co2_emissions_Mg_2020,location
Indonesia,Papua,Waropen,20,1079633,1073347,1072462,885,0.08197229984633667,1,518,169,286,185,237,226,342,401,266,515,325,327,1049,252,619,735,452,591,785,572,574,380198767,354,55185,93285,64366,78864,77231,108411,133097,89685,166465,110454,105576,357452,80989,201658,254291,151669,194018,265087,193227,207056,697031073,101173,171022,118005,144585,141590,198753,244011,164422,305186,202499,193555,655329,148480,369707,466199,278060,355700,485992,354249,379602,2347
Indonesia,Papua,Waropen,25,1079633,1073218,1072226,992,0.09188307508199545,1,518,169,286,185,237,226,342,401,266,515,325,327,1049,252,618,734,452,590,784,571,573,380183287,354,55185,93285,64366,78864,77231,108411,133097,89685,166465,110454,105576,357452,80983,201609,254264,151655,193932,264980,193199,207039,697002693,101173,171022,118005,144585,141590,198753,244011,164422,305186,202499,193555,655329,148469,369616,466151,278034,355542,485797,354197,379571,2348
Indonesia,Papua,Waropen,30,1079633,1073031,1071807,1224,0.11337185877052665,1,518,169,286,185,237,226,342,401,266,515,325,327,1049,252,617,734,452,590,783,571,573,380162494,354,55185,93279,64366,78864,77231,108411,133097,89685,166449,110447,105576,357438,80960,201524,254237,151649,193891,264844,193178,207039,696964573,101173,171011,118005,144585,141590,198753,244011,164422,305156,202486,193555,655302,148426,369460,466101,278023,355467,485548,354159,379571,2349
Indonesia,Papua,Waropen,50,1079633,1071508,1069298,2210,0.20469918944678425,1,518,169,286,184,236,226,341,400,265,514,324,326,1048,251,614,732,451,588,779,569,573,379948392,355,55148,93228,64354,78800,77203,108275,133052,89619,166341,110392,105495,357314,80835,201168,254008,151500,193703,264236,192922,206931,696572052,101105,170918,117982,144467,141538,198503,243929,164301,304959,202386,193408,655076,148198,368807,465681,277750,355122,484433,353689,379373,2350
Indonesia,Papua,Waropen,75,1079633,1065891,1061680,4211,0.3900399487603658,1,518,167,280,182,228,223,332,396,262,506,321,322,1035,245,592,723,444,580,763,558,567,378964488,356,54790,92186,63886,77065,76498,106580,132120,89100,164744,109869,104799,354916,79926,198251,252613,150355,192373,261770,191321,205988,694768228,100449,169007,117125,141286,140247,195397,242220,163350,302032,201426,192131,650678,146531,363460,463123,275650,352684,479911,350755,377645,2351
Indonesia,Papua,Yahukimo,10,1461534,1418747,1418199,548,0.037494851300072386,1,3433,612,631,846,864,354,1252,1449,993,1044,1599,663,1536,1077,2131,2140,2137,2260,1613,2435,1948,482290069,340,182137,183745,264666,261786,108174,372427,476787,310287,322166,504597,219941,501800,325723,626652,581999,627302,613051,453008,730132,547443,884198460,333917,336866,485221,479941,198319,682783,874110,568859,590638,925095,403225,919967,597160,1148862,1066999,1150054,1123927,830515,1338575,1003645,2352
Indonesia,Papua,Yahukimo,15,1461534,1411942,1412499,-557,-0.038110642653540736,0,3433,612,630,846,863,354,1251,1448,992,1043,1598,662,1536,1075,2125,2133,2132,2249,1607,2431,1943,481453458,341,182090,183674,264588,261720,108134,372356,476732,310213,322124,504451,219870,501713,325486,626008,581030,626709,611688,452171,729545,546819,882664673,333832,336735,485079,479820,198246,682653,874009,568723,590561,924828,403095,919807,596724,1147680,1065223,1148966,1121428,828979,1337500,1002501,2353
Indonesia,Papua,Yahukimo,20,1461534,1409415,1410827,-1412,-0.09661082123303324,0,3433,611,630,845,863,354,1251,1447,992,1043,1597,661,1533,1072,2120,2124,2127,2239,1601,2425,1937,481147786,341,182049,183637,264531,261661,108125,372300,476615,310152,322011,504384,219754,501433,325074,625340,579900,626046,610352,451447,728828,546088,882104275,333756,336669,484973,479712,198230,682550,873794,568612,590353,924705,402882,919294,595969,1146457,1063150,1147751,1118979,827653,1336185,1001162,2354
Indonesia,Papua,Yahukimo,25,1461534,1406453,1404240,2213,0.1514162516917157,1,3433,611,630,845,863,354,1250,1447,991,1042,1597,661,1532,1070,2115,2116,2123,2230,1598,2420,1932,480787594,342,182011,183619,264531,261615,108106,372279,476598,310102,321948,504307,219744,501302,324889,624766,578917,625579,609181,451080,728216,545531,881443922,333688,336634,484973,479627,198195,682512,873763,568521,590239,924562,402865,919054,595629,1145404,1061348,1146895,1116832,826979,1335063,1000141,2355
Indonesia,Papua,Yahukimo,30,1461534,1402787,1401880,907,0.06205808417730959,1,3433,611,629,845,862,353,1250,1446,991,1041,1595,660,1530,1067,2110,2108,2118,2221,1594,2416,1927,480337384,342,182003,183529,264492,261553,108079,372173,476529,310008,321802,504163,219692,501089,324479,624148,577942,624985,608069,450583,727707,544928,880618538,333672,336470,484902,479514,198145,682318,873637,568347,589970,924299,402768,918664,594878,1144272,1059560,1145805,1114794,826068,1334129,999035,2356
Indonesia,Papua,Yahukimo,50,1461534,1374950,1369248,5702,0.39013803305294303,1,3433,607,624,841,856,351,1240,1441,986,1034,1584,656,1522,1048,2077,2060,2091,2175,1566,2377,1894,476620770,347,181408,182905,263932,260756,107822,371004,475853,309374,320950,502612,219094,499986,322242,620155,572228,621655,602524,447236,723057,540800,873804746,332582,335325,483875,478053,197673,680174,872397,567185,588408,921455,401673,916641,590777,1136951,1049084,1139702,1104628,819933,1325605,991466,2357
Indonesia,Papua,Yahukimo,75,1461534,1317478,1291721,25757,1.7623264323648988,1,3433,582,588,809,819,340,1185,1399,949,997,1527,639,1463,963,1905,1828,1912,1924,1392,2190,1741,466099791,354,177525,176767,258244,254518,105898,362654,469390,303630,315241,493154,216051,491096,310393,595925,540294,597341,567429,422822,697291,519627,854516283,325463,324072,473448,466617,194146,664866,860549,556654,577942,904116,396094,900343,569053,1092529,990538,1095125,1040287,775175,1278366,952650,2358
Indonesia,Papua Barat,Fakfak,10,1098686,1060524,1048067,12457,1.1338089317603028,1,4619,808,2215,808,2246,1087,927,500,633,1748,1145,1193,1404,685,1615,9572,8304,2306,3858,3499,3290,363257489,343,256425,683054,271123,746566,354630,279332,164982,218624,565720,375901,381066,460990,202803,477661,3165016,2478560,722057,1245195,1146329,1026690,665972064,470113,1252266,497058,1368704,650155,512108,302468,400810,1037153,689151,698621,845148,371805,875712,5802529,4544027,1323771,2282858,2101604,1882265,2366
Indonesia,Papua Barat,Fakfak,15,1098686,1053140,1042487,10653,0.9696127920079076,1,4619,807,2214,807,2244,1087,927,500,633,1747,1144,1193,1403,683,1604,9565,8270,2300,3844,3485,3272,362815737,345,256354,682908,271078,746449,354616,279318,164982,218624,565669,375826,381013,460919,202681,476914,3164451,2476042,721596,1244337,1145497,1025482,665162185,469983,1251999,496976,1368490,650130,512082,302468,400810,1037061,689014,698523,845018,371581,874342,5801493,4539410,1322926,2281284,2100078,1880051,2367
Indonesia,Papua Barat,Fakfak,20,1098686,1051221,1040682,10539,0.9592367610035988,1,4619,807,2212,806,2243,1086,927,500,633,1746,1143,1192,1403,682,1598,9559,8252,2297,3839,3480,3266,362693972,345,256330,682743,271018,746329,354572,279296,164973,218618,565637,375812,380994,460878,202591,476436,3163942,2474698,721309,1244004,1145162,1024983,664938949,469938,1251695,496866,1368269,650050,512042,302451,400800,1037002,688988,698489,844942,371416,873467,5800560,4536945,1322400,2280674,2099465,1879136,2368
Indonesia,Papua Barat,Fakfak,25,1098686,1047711,1036824,10887,0.9909109609114888,1,4619,806,2210,806,2241,1086,926,500,633,1745,1143,1192,1401,680,1590,9553,8236,2293,3827,3471,3259,362475773,346,256235,682631,271001,746163,354550,279265,164967,218618,565581,375767,380935,460798,202447,475843,3163503,2473561,721038,1243247,1144596,1024503,664538917,469764,1251490,496836,1367965,650008,511986,302440,400800,1036899,688907,698380,844797,371152,872378,5799756,4534861,1321904,2279286,2098426,1878256,2369
Indonesia,Papua Barat,Fakfak,30,1098686,1043572,1034774,8798,0.8007747436483217,1,4619,806,2207,806,2238,1085,926,500,632,1744,1142,1191,1400,676,1574,9543,8196,2286,3807,3454,3244,362205549,347,256222,682395,270988,746007,354535,279213,164954,218614,565525,375739,380854,460685,202131,474679,3162728,2470614,720546,1241920,1143432,1023444,664043506,469741,1251058,496812,1367680,649981,511891,302415,400792,1036796,688855,698233,844589,370574,870246,5798334,4529459,1321002,2276854,2096292,1876315,2370
Indonesia,Papua Barat,Fakfak,50,1098686,1030523,1023466,7057,0.6423127262930446,1,4619,799,2179,798,2215,1079,914,497,630,1727,1127,1174,1377,658,1498,9474,7923,2222,3689,3365,3150,361104663,350,255442,679660,270200,743811,353965,278100,164691,218332,563941,374504,379335,458693,200546,467473,3155700,2444754,714392,1231928,1135997,1014783,662025215,468311,1246043,495367,1363653,648935,509849,301934,400276,1033892,686591,695448,840938,367668,857033,5785451,4482049,1309719,2258535,2082661,1860435,2371
Indonesia,Papua Barat,Fakfak,75,1098686,1017623,1009344,8279,0.7535364972339685,1,4619,755,2021,766,2135,1045,863,480,618,1657,1086,1112,1315,605,1343,9207,7262,2119,3521,3265,3026,359314948,353,248449,656054,265390,731796,348881,270866,162334,216381,554355,369133,370963,450696,193508,446020,3115894,2348975,700339,1211417,1123140,998034,658744071,455489,1202766,486548,1341625,639615,496588,297612,396699,1016318,676743,680098,826276,354765,817704,5712472,4306454,1283955,2220931,2059090,1829729,2372
Indonesia,Papua Barat,Kaimana,10,1615079,1550218,1549304,914,0.05659165898386395,1,4573,1028,1215,1625,2761,1011,2109,765,906,876,804,1268,1592,661,1780,3214,1527,1529,3346,1352,974,553805415,357,355489,428394,586130,961398,368829,730328,282990,304582,290711,291135,453585,584996,241043,621750,1120307,531322,459951,1061901,439256,342263,1015309928,651730,785388,1074571,1762563,676187,1338935,518814,558401,532970,533748,831572,1072492,441911,1139875,2053896,974090,843244,1946819,805303,627482,2373
Indonesia,Papua Barat,Kaimana,15,1615079,1549496,1548139,1357,0.0840206578130234,1,4573,1027,1214,1625,2759,1011,2105,765,904,875,804,1267,1591,661,1779,3212,1527,1528,3345,1351,973,553736165,357,355424,428355,586097,961214,368787,729939,282970,304447,290595,291127,453465,584973,240965,621597,1120040,531240,459876,1061770,439154,342147,1015182969,651610,785318,1074511,1762226,676109,1338222,518777,558152,532757,533734,831352,1072450,441768,1139594,2053407,973939,843106,1946578,805116,627269,2374
Indonesia,Papua Barat,Kaimana,20,1615079,1548914,1547782,1132,0.07008945073275054,1,4573,1027,1214,1625,2758,1011,2103,764,903,875,803,1267,1591,660,1778,3211,1526,1527,3343,1350,972,553679380,357,355417,428323,586076,961117,368767,729756,282941,304355,290559,291113,453399,584915,240865,621461,1119929,531163,459789,1061549,439028,342109,1015078863,651598,785260,1074473,1762047,676072,1337886,518726,557985,532691,533707,831232,1072344,441587,1139346,2053203,973799,842947,1946174,804885,627201,2375
Indonesia,Papua Barat,Kaimana,25,1615079,1548542,1547183,1359,0.08414449076484803,1,4573,1027,1214,1624,2757,1011,2100,764,903,874,803,1266,1591,659,1777,3209,1525,1527,3342,1349,972,553641765,358,355402,428304,586038,961017,368759,729480,282934,304336,290507,291113,453378,584879,240791,621306,1119732,531052,459714,1061457,438917,342109,1015009902,651570,785225,1074402,1761864,676058,1337380,518713,557949,532597,533707,831193,1072279,441451,1139061,2052841,973595,842810,1946004,804681,627201,2376
Indonesia,Papua Barat,Kaimana,30,1615079,1548070,1546510,1560,0.09658970242322512,1,4573,1027,1213,1624,2756,1010,2098,764,902,874,803,1266,1590,659,1775,3208,1524,1527,3342,1348,972,553593138,358,355371,428266,586038,960868,368737,729286,282914,304269,290475,291099,453331,584821,240748,621127,1119586,530946,459661,1061375,438740,342043,1014920753,651513,785155,1074402,1761591,676018,1337024,518677,557826,532537,533681,831108,1072171,441371,1138733,2052575,973401,842713,1945855,804356,627079,2377
Indonesia,Papua Barat,Kaimana,50,1615079,1544652,1541004,3648,0.22587130412815717,1,4573,1024,1208,1622,2740,1008,2075,762,893,866,803,1262,1585,655,1759,3198,1506,1520,3333,1340,967,553173649,358,355019,427652,585783,959251,368516,726846,282608,303280,289555,291002,452790,584138,240211,618825,1117934,528231,458768,1060157,437513,341444,1014151689,650868,784028,1073936,1758626,675613,1332551,518115,556014,530851,533504,830115,1070919,440387,1134512,2049545,968423,841074,1943620,802108,625981,2378
Indonesia,Papua Barat,Kaimana,75,1615079,1534301,1525078,9223,0.5710556573393624,1,4573,1003,1179,1609,2666,998,1998,750,864,833,796,1241,1564,645,1710,3160,1429,1495,3284,1307,947,551346546,359,351176,422188,583063,948076,366763,714601,280076,299141,284139,289822,449207,580234,238195,608537,1110550,511408,454093,1051256,431432,337096,1010802001,643822,774012,1068949,1738140,672398,1310103,513472,548426,520921,531341,823546,1063762,436690,1115650,2036008,937582,832503,1927302,790959,618010,2379
Indonesia,Papua Barat,Kota Sorong,10,29734,26841,26439,402,1.3519876235958834,1,368,107,264,46,25,82,155,25,69,128,84,37,120,67,195,250,168,72,118,158,120,8808040,328,36492,80967,14350,7150,24796,50248,8435,19389,38950,20828,9753,34397,21033,60169,74841,43196,18963,29499,36599,30388,16148073,66902,148440,26308,13108,45458,92122,15463,35547,71409,38185,17881,63061,38561,110309,137208,79192,34766,54081,67099,55712,2380
Indonesia,Papua Barat,Kota Sorong,15,29734,26720,26271,449,1.510055828344656,1,368,107,264,46,25,81,155,25,69,128,84,37,120,67,194,250,167,72,117,156,118,8794131,329,36492,80929,14350,7150,24780,50227,8435,19389,38950,20828,9729,34368,21012,60093,74813,43082,18943,29400,36354,30252,16122573,66902,148370,26308,13108,45429,92082,15463,35547,71409,38185,17836,63008,38521,110171,137158,78983,34728,53900,66650,55462,2381
Indonesia,Papua Barat,Kota Sorong,20,29734,26644,26226,418,1.4057980762763167,1,368,107,263,46,25,81,155,25,69,128,84,37,120,67,194,249,165,72,117,154,118,8784395,330,36480,80871,14341,7150,24773,50227,8435,19366,38926,20828,9729,34368,21012,59994,74743,42859,18917,29400,36053,30166,16104724,66881,148264,26293,13108,45417,92082,15463,35504,71365,38185,17836,63008,38521,109989,137028,78575,34681,53900,66098,55304,2382
Indonesia,Papua Barat,Kota Sorong,25,29734,26601,26143,458,1.5403242079773996,1,368,107,263,46,25,81,155,25,69,128,84,37,120,67,193,249,164,72,116,153,117,8778884,330,36480,80871,14341,7150,24714,50216,8435,19334,38926,20809,9729,34346,21012,59923,74704,42773,18910,29333,35944,30102,16094620,66881,148264,26293,13108,45310,92062,15463,35446,71365,38149,17836,62968,38521,109859,136957,78418,34669,53778,65898,55186,2383
Indonesia,Papua Barat,Kota Sorong,30,29734,26513,26073,440,1.4797874487119123,1,368,107,263,46,25,81,155,25,69,128,84,37,120,67,192,248,163,71,116,151,116,8767410,331,36480,80834,14318,7150,24703,50216,8435,19334,38926,20809,9729,34346,20978,59851,74630,42625,18875,29255,35706,29961,16073585,66881,148195,26250,13108,45288,92062,15463,35446,71365,38149,17836,62968,38459,109726,136822,78145,34603,53635,65461,54928,2384
Indonesia,Papua Barat,Kota Sorong,50,29734,26059,25631,428,1.4394296092015872,1,368,106,261,46,25,80,154,25,68,127,84,37,118,66,190,245,154,70,114,138,113,8700909,334,36392,80499,14305,7138,24601,50113,8424,19176,38775,20747,9654,34199,20896,59477,74094,41417,18754,29031,33599,29419,15951667,66718,147582,26226,13087,45101,91874,15443,35157,71088,38036,17698,62698,38310,109041,135839,75931,34382,53224,61599,53934,2385
Indonesia,Papua Barat,Kota Sorong,75,29734,24699,24684,15,0.050447299387906104,1,368,104,247,44,23,76,151,25,65,120,79,34,114,64,178,223,130,62,99,104,93,8461556,343,35851,77916,13886,6945,23955,49445,8347,18666,37643,19906,9286,33555,20468,57241,70183,37646,17488,26607,27349,25719,15512852,65727,142845,25457,12732,43918,90650,15303,34221,69011,36495,17025,61518,37525,104941,128669,69017,32060,48779,50140,47152,2386
Indonesia,Papua Barat,Manokwari,10,1288043,1262898,1256182,6716,0.5214111640682804,1,8159,1174,2085,1052,1993,1493,1689,1117,1068,3435,4317,1877,3155,2322,2535,4005,3437,3713,3604,2896,4469,421917801,334,347041,630746,326291,622366,460275,516094,338551,317423,1099078,1377914,579127,912556,678970,700134,1082333,930597,978156,1005441,782598,1260490,773515968,636242,1156368,598200,1141004,843838,946172,620677,581942,2014977,2526176,1061733,1673019,1244779,1283579,1984277,1706095,1793286,1843308,1434763,2310899,2387
Indonesia,Papua Barat,Manokwari,15,1288043,1260546,1253535,7011,0.5443141261588317,1,8159,1174,2085,1052,1992,1493,1688,1117,1068,3434,4315,1877,3153,2318,2527,3999,3434,3707,3598,2889,4465,421664151,335,347000,630732,326271,622251,460275,516034,338529,317423,1099023,1377763,579120,912389,678677,699419,1081788,930194,977640,1004883,781967,1260051,773050944,636166,1156342,598163,1140793,843838,946063,620637,581942,2014875,2525899,1061720,1672714,1244241,1282268,1983279,1705355,1792341,1842285,1433606,2310093,2388
Indonesia,Papua Barat,Manokwari,20,1288043,1259537,1252749,6788,0.5270010395615674,1,8159,1173,2084,1051,1992,1493,1688,1116,1068,3434,4314,1877,3152,2315,2522,3991,3428,3702,3594,2884,4460,421556082,335,346956,630681,326250,622200,460266,516008,338513,317408,1099012,1377650,579120,912280,678379,698922,1081023,929686,977076,1004477,781464,1259510,772852818,636087,1156249,598125,1140700,843820,946014,620608,581914,2014856,2525692,1061720,1672513,1243695,1281356,1981876,1704423,1791307,1841541,1432685,2309101,2389
Indonesia,Papua Barat,Manokwari,25,1288043,1258458,1250959,7499,0.5822010600577776,1,8159,1173,2084,1051,1992,1493,1688,1116,1068,3434,4313,1877,3152,2314,2519,3988,3426,3699,3592,2880,4458,421434031,335,346897,630672,326250,622183,460261,515980,338513,317402,1098969,1377515,579114,912207,678241,698635,1080613,929461,976838,1004270,781025,1259286,772629056,635978,1156233,598125,1140669,843811,945964,620608,581904,2014776,2525443,1061709,1672380,1243441,1280831,1981125,1704011,1790869,1841162,1431880,2308690,2390
Indonesia,Papua Barat,Manokwari,30,1288043,1256933,1249522,7411,0.5753689900104266,1,8159,1173,2084,1051,1991,1493,1688,1116,1068,3434,4312,1877,3151,2311,2515,3981,3421,3693,3588,2874,4454,421264131,335,346888,630620,326250,622126,460261,515972,338497,317402,1098953,1377418,579114,912119,677947,698232,1079967,928918,976269,1003914,780418,1258909,772317573,635961,1156137,598125,1140565,843811,945948,620578,581904,2014747,2525267,1061709,1672218,1242902,1280092,1979939,1703016,1789827,1840509,1430766,2308000,2391
Indonesia,Papua Barat,Manokwari,50,1288043,1248513,1237636,10877,0.8444593852844975,1,8159,1171,2079,1051,1987,1491,1686,1115,1066,3430,4305,1876,3142,2293,2482,3936,3393,3655,3564,2832,4427,420212098,337,346692,629970,326188,621524,459999,515743,338302,317245,1098564,1376520,579017,911193,675953,694698,1074657,925537,972277,1001131,775631,1255754,770388846,635601,1154946,598011,1139461,843331,945529,620220,581616,2014033,2523621,1061532,1670520,1239247,1273613,1970204,1696818,1782507,1835407,1421991,2302216,2392
Indonesia,Papua Barat,Manokwari,75,1288043,1226868,1209188,17680,1.3726249822404997,1,8159,1148,2020,1040,1963,1478,1666,1102,1053,3409,4263,1867,3100,2236,2373,3747,3259,3492,3426,2681,4297,416472073,339,342435,619291,324025,617400,457803,512346,336311,315151,1095166,1369681,577693,904893,667500,678705,1046813,904900,949759,980545,753268,1235663,763532134,627798,1135366,594046,1131900,839306,939301,616569,577777,2007804,2511081,1059104,1658971,1223750,1244293,1919156,1658984,1741225,1797665,1380992,2265382,2393
